node,community,weighted_degree,betweenness
user_28746,5,22.0,0.0
user_33784,5,11.0,0.000140756495681462
user_14283,6,11.0,5.281374502809768e-05
user_31201,3,9.0,6.613899738349592e-06
user_396,1,19.0,0.00020954808887867755
user_4360,1,8.0,0.0
user_5933,7,20.0,0.00014071137985952986
user_8195,1,7.0,0.0
user_17166,2,40.0,0.0002363213622101565
user_2417,2,36.0,0.00010162888089601868
user_2810,3,16.0,9.472961643367199e-05
user_27841,1,10.0,1.0140981414432756e-05
user_29996,7,20.0,2.76221074064495e-06
user_31047,1,11.0,3.3125364154364166e-05
user_8186,1,6.0,6.29567172568859e-05
user_5524,1,8.0,0.0
user_8296,1,16.0,9.363584755955171e-06
user_11922,3,12.0,5.1436060545478055e-05
user_17411,1,7.0,6.995190806320647e-06
user_28729,0,23.0,0.0007806576132070857
user_26084,1,11.0,0.0
user_3535,1,10.0,1.267391095849548e-05
user_16037,7,15.0,0.0
user_16671,1,11.0,1.8094033566208925e-05
user_25522,1,7.0,0.0
user_6769,1,6.0,7.869589657110737e-06
user_10098,1,7.0,0.0
user_10200,2,14.0,2.7611038921094138e-05
user_10270,3,20.0,4.168307422633858e-05
user_16250,3,14.0,6.053573637710285e-05
user_30708,1,15.0,2.3113420280258106e-06
user_9361,1,7.0,0.0
user_10269,1,15.0,1.2387268094545646e-05
user_2800,1,43.0,1.9981941971645214e-05
user_7028,1,10.0,2.1072847943354737e-05
user_24697,1,22.0,3.653525606364655e-05
user_27587,1,4.0,0.0
user_5428,1,5.0,0.0
user_12420,4,14.0,0.00015376269830097536
user_23045,0,108.0,0.0005167988078107277
user_4732,6,13.0,0.00011012962758624528
user_5150,1,2.0,0.0
user_15747,1,28.0,0.00019134845453259574
user_32003,4,15.0,3.931142062522758e-05
user_33786,2,11.0,7.650611047712181e-06
user_4652,1,4.0,0.0
user_27787,1,9.0,1.0868157262201598e-05
user_2861,1,4.0,0.0
user_29629,1,5.0,0.0
user_15141,6,17.0,3.424968684880313e-05
user_23677,1,10.0,0.0
user_26446,1,8.0,0.0
user_31918,1,16.0,2.9091569679539012e-05
user_33588,1,14.0,1.521927131398117e-05
user_15527,1,9.0,0.0
user_15724,1,10.0,0.0
user_29061,1,8.0,0.0
user_9891,2,7.0,0.0
user_23404,7,14.0,0.00021903168730204255
user_27657,7,8.0,2.852228361225047e-05
user_4594,1,8.0,0.001017741658549665
user_766,5,11.0,0.0
user_11934,7,14.0,0.0
user_17073,2,29.0,0.00021284486935463647
user_22165,2,57.0,0.0005749881392988775
user_4077,1,17.0,6.826884773021068e-06
user_9106,1,11.0,0.0
user_1756,1,31.0,5.691853706030586e-05
user_25810,1,9.0,0.0
user_27384,5,4.0,0.025900020348225722
user_14622,1,10.0,0.0
user_32029,6,18.0,1.571986429359927e-05
user_6964,1,9.0,0.0
user_28955,1,11.0,0.0
user_12058,1,15.0,5.8842764805559526e-06
user_18826,7,6.0,0.0
user_14803,7,8.0,0.0
user_7210,1,4.0,0.0
user_33598,5,8.0,0.00016788457935169572
user_3425,1,9.0,0.0
user_3272,1,8.0,0.0
user_15789,2,8.0,0.0
user_16998,2,10.0,0.0
user_29424,1,13.0,1.8179564451023827e-05
user_32992,1,9.0,0.0
user_975,1,10.0,0.0
user_11160,1,16.0,5.2139936618580366e-05
user_19113,1,9.0,1.4915926219048367e-05
user_32480,1,18.0,3.14880008870878e-07
user_27428,5,13.0,0.00010478266163722793
user_17007,1,3.0,0.0
user_28860,1,12.0,0.0
user_31439,1,8.0,0.0
user_33189,5,9.0,5.705456073320082e-05
user_3465,1,26.0,3.7840246801130656e-05
user_28767,3,8.0,0.0
user_23701,1,7.0,0.0
user_1373,1,16.0,6.613899738349592e-06
user_15051,1,10.0,0.0
user_20460,3,12.0,0.00019713456745497744
user_2284,5,24.0,0.00013029358854205238
user_25553,1,11.0,0.0
user_5782,5,18.0,0.0
user_33475,4,9.0,2.911023625746765e-05
user_20246,3,21.0,1.1226780187769365e-05
user_7510,1,9.0,0.0
user_9677,1,10.0,3.6368129144068906e-06
user_15038,2,25.0,0.00011507964723737033
user_2310,1,11.0,5.2139936618580366e-05
user_102,0,24.0,5.3447095427258873e-05
user_19000,5,17.0,0.00020733564156728
user_16898,1,21.0,0.00013708283741787396
user_18342,1,10.0,7.504659593649569e-06
user_9449,1,21.0,1.4539091080010336e-06
user_9727,6,19.0,3.1543183666162787e-06
user_1406,3,12.0,2.6933857324135503e-05
user_13783,1,7.0,0.0
user_14108,1,11.0,1.4187233325094785e-05
user_2896,1,14.0,0.0005055832907744567
user_4810,1,11.0,0.00023179491640691797
user_31689,1,14.0,4.65111695402323e-05
user_31700,1,10.0,0.0
user_221,1,14.0,1.96958154567765e-05
user_30888,1,24.0,0.00043765931156113124
user_5491,1,3.0,0.0
user_3619,1,17.0,6.964505348094236e-06
user_17114,1,11.0,0.0
user_19769,1,7.0,6.245706077072034e-05
user_19970,1,6.0,0.0
user_5107,1,4.0,0.0
user_13662,1,5.0,0.0
user_21299,1,8.0,0.0
user_31225,7,12.0,0.0
user_26167,1,11.0,2.7251276483031918e-05
user_12222,4,8.0,0.0004258111419131748
user_5659,4,23.0,2.984136810006106e-05
user_29605,1,13.0,9.364660993226673e-05
user_23542,1,10.0,2.7251276483031918e-05
user_16022,1,8.0,0.0
user_2190,2,17.0,8.946871958629475e-06
user_32250,5,20.0,1.0167461982129068e-05
user_27765,1,8.0,0.0
user_16466,1,9.0,0.0
user_31742,1,9.0,0.0
user_5486,5,22.0,0.0001677702849281883
user_13756,2,13.0,0.0
user_25467,2,22.0,2.7251276483031918e-05
user_7315,0,17.0,5.922998989125957e-05
user_16878,1,5.0,0.0
user_5245,1,5.0,0.0
user_11235,7,13.0,1.4458604987055352e-05
user_27756,1,5.0,0.0
user_21440,1,5.0,0.0
user_33852,1,13.0,2.6785899810996592e-05
user_21099,1,3.0,0.0
user_30848,0,47.0,0.00016024311339987498
user_5074,1,8.0,0.0
user_9541,1,8.0,0.0
user_19516,1,7.0,0.0
user_22741,3,39.0,6.740330035357168e-05
user_33969,2,9.0,3.049604962486126e-06
user_684,1,5.0,0.0003156686920599227
user_28232,1,8.0,0.0
user_15395,1,7.0,0.0
user_15266,1,16.0,1.1590919478067516e-05
user_15330,1,8.0,0.0
user_2623,2,24.0,9.579998511665283e-05
user_13014,1,8.0,0.0
user_13619,1,3.0,0.0
user_4754,1,6.0,0.0001259134345137718
user_1013,1,11.0,8.078674181349537e-06
user_19993,6,43.0,0.0005353766990603569
user_30379,4,62.0,0.0012002649103429013
user_33801,3,19.0,4.600570112028068e-05
user_24650,1,4.0,0.0
user_25447,1,31.0,0.0004429123038174406
user_26776,1,7.0,0.0
user_9496,2,13.0,1.411579464620963e-06
user_20469,1,16.0,9.368578850915062e-06
user_33081,1,6.0,0.0
user_6534,3,20.0,0.00011812663048040772
user_317,1,3.0,0.0
user_4166,0,30.0,0.00018717375365124182
user_7714,1,16.0,7.999967835876042e-05
user_24655,1,2.0,0.0
user_4393,1,21.0,7.305553855296924e-05
user_18097,1,17.0,4.778831606329823e-05
user_23201,1,7.0,1.259134345137717e-05
user_21634,1,9.0,6.287771260975746e-05
user_21812,1,11.0,5.85293487016336e-07
user_8129,7,6.0,2.0985572418961965e-05
user_3022,1,7.0,0.0
user_33729,0,24.0,0.00021206384274132016
user_23973,1,4.0,0.0
user_33945,1,5.0,0.0
user_19700,1,20.0,0.0001747700993924689
user_5496,1,4.0,0.0
user_2642,7,12.0,0.00016414956572577318
user_33789,1,5.0,0.0
user_16365,1,14.0,7.908107087136879e-06
user_3872,1,10.0,2.852228361225047e-05
user_27365,2,12.0,7.857964917625257e-06
user_30653,3,30.0,8.431703204047219e-06
user_33930,1,7.0,1.259134345137717e-05
user_5313,6,21.0,4.4990862072891575e-05
user_13422,1,6.0,0.0
user_25770,1,8.0,5.9880426445443976e-05
user_23223,1,25.0,0.0001677144668190039
user_224,1,8.0,0.0
user_23924,1,6.0,0.0
user_3628,1,7.0,5.246393104740491e-06
user_17409,1,6.0,6.29567172568859e-05
user_12227,5,17.0,1.6156462152644e-05
user_29321,1,14.0,0.00010815559318087505
user_2167,1,12.0,3.0626167356345767e-06
user_9806,1,11.0,0.0
user_13582,1,13.0,6.683955200967402e-07
user_16777,1,4.0,0.0
user_19963,0,5.0,0.0013233199752592652
user_12749,1,5.0,0.0
user_18418,1,3.0,0.0
user_19013,5,11.0,8.435465775663978e-05
user_21772,1,6.0,2.0985572418961965e-05
user_27411,0,28.0,0.0001692207032672491
user_11370,1,6.0,0.0
user_48,1,14.0,0.0
user_7282,1,12.0,3.270542457820874e-06
user_17326,6,9.0,5.246393104740491e-06
user_2112,7,25.0,0.00016927592685982634
user_23642,1,8.0,0.0
user_3529,1,6.0,0.0
user_3474,1,5.0,0.0
user_4186,4,22.0,5.312146693632269e-06
user_13015,1,8.0,0.0
user_13380,1,6.0,0.0
user_14517,0,15.0,0.00021641918522151754
user_15608,1,5.0,0.0
user_10561,0,14.0,4.644249495793712e-06
user_26844,5,16.0,0.0
user_10101,1,7.0,0.0
user_11510,1,9.0,0.0
user_919,1,13.0,0.0
user_19846,4,17.0,2.125356768584612e-06
user_2152,1,9.0,0.0
user_34050,1,24.0,7.981230985982889e-05
user_491,7,27.0,5.5422200365001384e-05
user_12400,0,9.0,2.6448749302663154e-06
user_12672,3,36.0,0.0003399161091103761
user_24828,1,8.0,0.0
user_26500,5,5.0,0.0
user_2853,1,3.0,0.0
user_31390,1,18.0,1.6117951166637452e-07
user_8721,1,5.0,0.0
user_10329,1,12.0,3.443602997766914e-05
user_27358,1,9.0,2.207820332210965e-06
user_9633,4,16.0,0.0001515397200778051
user_10723,1,10.0,0.0
user_10932,0,13.0,6.353798521456444e-05
user_14847,1,13.0,5.086941800519503e-05
user_17840,4,14.0,4.092774385175733e-06
user_2171,2,13.0,2.017843501823266e-07
user_25307,1,10.0,0.0
user_11490,1,13.0,1.4989694584972832e-06
user_17501,1,8.0,0.0
user_5907,0,27.0,0.00030247588710752765
user_21356,5,34.0,0.0005463163703539435
user_1105,1,13.0,3.4736467347292404e-05
user_28301,1,2.0,0.0
user_17385,1,3.0,0.0
user_222,3,6.0,3.357691587033919e-05
user_11805,1,3.0,0.0
user_12448,6,6.0,0.0
user_11170,1,16.0,2.956793235866632e-05
user_16432,4,44.0,0.0002760838296962688
user_15170,1,6.0,0.0
user_32613,1,13.0,1.2310443606624422e-05
user_3381,1,9.0,0.0
user_3905,1,12.0,5.4135315381836114e-05
user_6625,1,2.0,0.0
user_4480,1,6.0,0.0
user_13530,7,22.0,5.008148251333353e-06
user_30447,1,5.0,0.0
user_14872,1,10.0,4.107145464290999e-07
user_3436,0,24.0,0.00015786159151993226
user_30562,1,4.0,0.0
user_2929,1,15.0,7.0189573184550596e-06
user_8549,1,13.0,0.0
user_21247,1,11.0,0.00010045447500630252
user_22244,1,12.0,1.5307078544670114e-05
user_20837,1,9.0,0.0
user_31580,3,70.0,0.0007785614654756057
user_14311,1,7.0,0.0
user_8590,1,18.0,0.00015651230898865384
user_8638,1,4.0,0.0
user_7441,1,12.0,2.446160975671196e-05
user_20309,1,23.0,0.00017415871625605303
user_29726,1,6.0,1.5739179314221474e-05
user_12963,6,26.0,9.531741961801456e-06
user_2710,6,13.0,0.00014068459865457068
user_22681,1,9.0,0.0
user_3053,1,32.0,0.00010711361849978186
user_32177,1,2.0,0.0
user_17847,4,11.0,0.0
user_4162,1,4.0,0.0
user_25564,1,26.0,7.721434247608857e-06
user_13184,1,15.0,0.00011603982170211152
user_23577,1,5.0,0.0
user_27983,1,8.0,0.0
user_11133,1,9.0,0.0
user_5580,1,26.0,0.00017040162299674207
user_12701,1,14.0,5.366651165662554e-05
user_14440,0,26.0,0.00032112566772201333
user_14309,1,4.0,0.0
user_23869,1,5.0,0.0
user_27323,2,20.0,7.002573769412553e-05
user_10933,3,16.0,8.116271697773338e-05
user_12270,1,3.0,0.0
user_863,4,17.0,5.973260000979043e-06
user_9399,3,11.0,0.00015338344153063802
user_29823,2,36.0,0.0002574680491524822
user_15058,1,7.0,0.0
user_28082,1,4.0,0.0
user_1134,1,33.0,0.0002696382566002938
user_11657,1,5.0,0.0
user_4038,1,8.0,0.0
user_28044,1,2.0,0.0
user_31991,1,17.0,8.995716748632564e-06
user_16910,2,21.0,5.0109236745470576e-05
user_30598,6,18.0,8.645759953977295e-05
user_9239,1,4.0,0.0
user_184,4,11.0,7.60619880108404e-05
user_9796,2,13.0,1.0877544582036032e-06
user_7519,1,8.0,0.0
user_28305,7,21.0,0.00014984287328861787
user_15160,1,19.0,1.5996129980667035e-05
user_17609,1,5.0,0.0
user_10881,1,3.0,0.0
user_17068,1,11.0,0.0
user_33765,3,5.0,0.0017003326042291345
user_25835,5,16.0,2.9465550219206416e-05
user_1119,1,7.0,0.0
user_24568,1,6.0,0.0
user_5228,1,3.0,0.0
user_15318,1,8.0,0.0
user_13211,1,7.0,0.0
user_20970,1,3.0,0.0
user_14077,5,20.0,0.00012353160823131348
user_27682,1,7.0,0.0
user_23778,5,17.0,2.1769282116812473e-05
user_8389,1,7.0,0.0
user_31722,3,14.0,3.988329452073129e-06
user_12530,1,4.0,0.0
user_22918,1,5.0,0.0
user_26018,1,9.0,0.0
user_12500,1,16.0,4.224865611213938e-05
user_5334,1,7.0,0.0
user_17311,3,14.0,6.403105727259133e-05
user_27316,1,10.0,2.359473055704069e-05
user_13692,4,11.0,3.2306771293779162e-06
user_19590,4,22.0,7.709324489047375e-05
user_21017,1,4.0,0.0
user_30201,1,30.0,4.810876997715065e-05
user_19154,1,12.0,2.1080553062917225e-05
user_7045,1,5.0,0.0
user_29979,1,10.0,3.212077411065607e-08
user_4900,1,11.0,2.57001595076234e-06
user_21986,1,21.0,0.00012926702989090761
user_26114,1,11.0,6.287771260975746e-05
user_28421,3,8.0,8.284285172298814e-05
user_33360,1,7.0,0.0
user_11782,1,10.0,0.0
user_12197,1,7.0,0.0
user_10056,1,8.0,0.0
user_30312,1,11.0,7.1285442652370544e-06
user_8404,1,8.0,0.0
user_12364,1,10.0,0.0
user_31430,1,6.0,0.0
user_3232,1,5.0,0.0
user_18156,1,14.0,2.9631692597024896e-05
user_5489,1,8.0,0.0
user_18412,1,10.0,6.353798521456444e-05
user_5083,1,11.0,1.9467135824640041e-07
user_8327,1,54.0,0.00025782644312895883
user_30334,3,18.0,7.376141384074982e-05
user_4635,1,5.0,0.0
user_17234,1,2.0,0.0
user_15754,5,31.0,0.0002802302720789881
user_23582,7,9.0,2.602749197902447e-05
user_29211,1,9.0,8.99381675098371e-06
user_30735,1,7.0,0.0
user_12968,4,9.0,1.0550522878660634e-07
user_13392,1,5.0,0.0
user_21219,1,8.0,0.0
user_33199,1,7.0,0.0
user_4319,1,10.0,9.769414629012448e-06
user_15345,6,8.0,0.00010964961588907614
user_1586,4,21.0,4.171550801489431e-05
user_7769,1,14.0,4.396019221073101e-06
user_6898,1,10.0,7.821035085388003e-06
user_18692,3,7.0,0.0017104735856435672
user_32795,1,17.0,7.645664080659639e-05
user_19911,1,4.0,0.0
user_26608,1,9.0,0.0
user_7878,1,10.0,0.0
user_7980,1,6.0,0.0
user_15459,1,6.0,0.0
user_25946,1,8.0,0.0
user_29236,2,46.0,0.0003642419557003377
user_18066,1,7.0,1.0492786209480983e-05
user_22564,2,11.0,0.0
user_20205,0,22.0,0.0002048893171416378
user_27940,1,12.0,0.0
user_31029,1,8.0,0.0
user_27332,1,5.0,0.0
user_2184,1,10.0,0.0002645734603857504
user_27506,1,4.0,0.0
user_2954,1,13.0,2.852228361225047e-05
user_12794,1,7.0,0.0
user_25463,1,6.0,0.0
user_5345,1,6.0,0.0
user_13898,1,7.0,0.0
user_6409,1,7.0,0.0
user_17610,1,6.0,0.0
user_18866,1,2.0,0.0
user_19079,1,16.0,0.0002263839759434408
user_21270,1,6.0,0.0
user_23064,6,5.0,0.0029661164110073948
user_23959,7,6.0,0.0
user_28102,1,3.0,0.0
user_28522,1,6.0,0.0
user_33869,1,4.0,0.00016863406408094435
user_564,7,4.0,0.016546377334823063
user_6448,3,11.0,0.0
user_7536,1,2.0,0.0
user_12615,1,5.0,0.0
user_30103,1,10.0,1.1081667068176345e-06
user_25255,1,7.0,0.0
user_3765,3,9.0,2.157142305623805e-06
user_28258,1,2.0,0.0
user_4748,1,8.0,0.0
user_13228,3,7.0,0.000515890892086862
user_18979,1,9.0,0.0
user_4909,1,20.0,0.00013251529346555203
user_9705,1,12.0,0.0
user_9941,1,8.0,0.0
user_29435,4,11.0,0.0
user_28106,1,5.0,0.0
user_25350,4,15.0,2.4237134291447715e-05
user_22184,1,15.0,1.4159479813126228e-05
user_18459,2,14.0,0.0
user_758,1,5.0,0.0
user_16979,3,9.0,4.220015155470514e-05
user_5732,1,4.0,0.0
user_15063,1,20.0,1.98864498298945e-05
user_21723,1,17.0,0.0
user_12465,2,12.0,8.111845082002807e-06
user_2711,4,38.0,0.00013743186280854667
user_5335,1,9.0,0.0
user_27692,1,4.0,0.0
user_5500,1,3.0,0.0
user_5608,1,3.0,0.0
user_28393,1,18.0,8.430097871242002e-05
user_27229,5,5.0,0.0
user_19551,1,4.0,0.0
user_16826,1,19.0,8.13414442394713e-06
user_26471,1,10.0,1.3786508397550263e-07
user_2720,1,12.0,1.407365769366894e-06
user_17275,1,2.0,0.0
user_17637,1,9.0,0.0
user_15302,1,13.0,2.9665043207512046e-06
user_2792,5,13.0,5.5460884892976115e-05
user_12596,1,8.0,0.0
user_28427,6,6.0,0.0
user_18537,6,15.0,0.00018255304156200686
user_30005,3,12.0,7.453859326633422e-06
user_12277,1,18.0,0.00010263038517037289
user_777,1,8.0,0.0
user_8024,0,26.0,0.00022661027543485055
user_19218,3,12.0,0.0
user_5781,4,23.0,5.42477094837555e-06
user_5701,0,8.0,6.287771260975746e-05
user_18036,3,5.0,0.0020224320711699924
user_2457,5,11.0,0.0
user_26373,1,13.0,7.6717346926737e-05
user_4575,1,5.0,0.0
user_5482,5,5.0,0.0
user_2001,1,20.0,8.041045449058319e-05
user_5901,1,17.0,0.00026637839976577696
user_23740,1,6.0,0.0
user_30668,1,3.0,0.0
user_17382,1,6.0,0.0
user_33325,1,19.0,2.5533576809209447e-05
user_13590,5,13.0,0.00021647828870177728
user_19415,1,8.0,0.0
user_17726,1,5.0,0.0
user_3792,1,4.0,0.0
user_14410,2,4.0,0.012318716028300668
user_10650,1,13.0,0.0
user_18018,1,10.0,4.253366667771453e-05
user_13549,1,9.0,0.0
user_26832,1,15.0,4.9900152150081556e-06
user_8058,1,7.0,0.0
user_28895,0,10.0,7.617399763601532e-05
user_28407,1,16.0,4.537431182746062e-05
user_31855,5,22.0,0.0004279188893956226
user_5324,1,2.0,0.0
user_28472,1,6.0,0.0
user_26008,3,9.0,2.7836611652839565e-05
user_12953,1,16.0,0.00018178946019032315
user_3996,1,16.0,0.0
user_8636,1,5.0,0.0
user_17330,6,12.0,6.267615515797036e-05
user_21512,1,8.0,0.0
user_28439,1,4.0,0.0
user_13084,1,10.0,1.491449544825892e-06
user_9814,1,4.0,0.0
user_11213,1,17.0,7.696925064244941e-05
user_12541,3,8.0,6.87962432944743e-05
user_16949,1,7.0,0.0
user_11085,1,15.0,4.434897436583778e-05
user_10917,5,11.0,0.0
user_16917,1,4.0,0.0
user_27644,1,4.0,0.0
user_28843,2,17.0,2.032247033661149e-05
user_17595,1,6.0,0.0
user_1767,1,5.0,0.0
user_6761,1,4.0,0.0
user_29394,1,4.0,0.0
user_31161,1,13.0,0.0
user_12450,1,11.0,3.6135870874488075e-07
user_19440,1,10.0,0.0
user_19956,1,7.0,0.0
user_21449,1,13.0,2.8664722703875138e-06
user_10951,5,13.0,2.7836611652839565e-05
user_12395,1,8.0,0.0
user_28411,1,3.0,0.0
user_32306,1,5.0,0.0
user_22938,1,5.0,0.0
user_1845,1,10.0,5.2139936618580366e-05
user_19636,1,6.0,0.0
user_12618,4,20.0,6.254065037860199e-05
user_9218,1,5.0,0.0
user_13397,1,3.0,0.0
user_9974,1,10.0,0.0
user_27099,1,10.0,8.348734549494237e-05
user_22803,1,8.0,0.0
user_6184,1,24.0,1.747481914041649e-05
user_544,2,14.0,7.12031884703984e-05
user_25476,1,16.0,0.0001403845679446369
user_33165,2,5.0,0.0
user_12017,1,26.0,9.107331876603629e-05
user_8609,2,5.0,0.0
user_2146,2,15.0,0.0001230507066419475
user_12293,5,6.0,0.03830222372202132
user_5717,2,9.0,0.002417692048499837
user_16969,1,3.0,0.0
user_22630,5,11.0,0.0
user_5386,1,5.0,0.0
user_9232,1,9.0,0.0
user_18493,1,5.0,0.0
user_27386,3,6.0,0.0
user_28388,1,5.0,0.0
user_30519,1,9.0,0.0
user_3855,4,11.0,0.0
user_32448,1,16.0,0.00013780323380401972
user_33977,1,6.0,0.00014644494738343247
user_20871,1,3.0,0.0
user_19948,4,5.0,0.0002640144441156248
user_21131,1,3.0,0.0
user_18661,1,16.0,2.7841072871466043e-05
user_10867,3,9.0,1.0278532993864856e-05
user_30766,4,14.0,1.3464202385034784e-07
user_20976,1,7.0,0.0
user_24863,1,8.0,0.0
user_27634,1,8.0,0.0
user_12225,4,7.0,0.0014001720815428015
user_27749,5,11.0,0.0
user_20103,1,12.0,2.5993038305934207e-05
user_11975,1,11.0,5.0109236745470576e-05
user_3942,0,8.0,4.148315193350409e-05
user_10289,1,7.0,0.0
user_4653,1,4.0,0.0
user_33118,1,7.0,0.0
user_20290,1,2.0,0.0
user_26392,1,4.0,0.0
user_16230,1,12.0,3.991820840563417e-07
user_24976,1,6.0,0.0
user_14131,1,7.0,6.29567172568859e-05
user_336,1,8.0,0.0
user_34328,5,20.0,0.0002595336972823621
user_22339,1,4.0,0.0
user_28036,7,6.0,0.0
user_14399,1,13.0,0.00011682755407910618
user_14935,1,8.0,0.0
user_18012,1,19.0,1.4215460782953992e-05
user_5982,4,9.0,0.0
user_13667,1,7.0,0.0
user_14520,1,5.0,0.0
user_14467,1,3.0,0.0
user_4060,1,16.0,8.923192228419884e-06
user_28806,1,6.0,0.0
user_27878,5,14.0,7.53961384185412e-05
user_4949,5,8.0,2.0985572418961965e-05
user_17738,1,11.0,0.0
user_9273,1,14.0,1.15112150640963e-05
user_3337,1,12.0,2.562663009980126e-05
user_10017,1,7.0,0.0
user_20767,1,6.0,0.0
user_17365,1,14.0,9.971207342063827e-05
user_33983,0,18.0,2.5853127516897e-05
user_2727,1,4.0,0.0
user_4164,6,14.0,0.0
user_7823,7,12.0,4.875002524110544e-05
user_29831,1,10.0,0.0
user_7129,2,14.0,9.533462025754573e-05
user_17765,1,13.0,9.250956701823483e-07
user_19621,0,9.0,0.0
user_19895,1,3.0,0.0
user_18658,7,14.0,0.0
user_28436,1,4.0,0.0
user_10242,1,7.0,0.0
user_4527,1,5.0,6.319478671897042e-05
user_5495,1,8.0,0.0
user_24574,1,5.0,0.0
user_16990,1,7.0,0.0
user_8906,1,10.0,0.0
user_23532,2,19.0,5.104837926593785e-05
user_18248,1,8.0,0.0
user_19345,1,4.0,0.0
user_25679,1,4.0,0.0
user_17893,2,8.0,0.0
user_28398,1,16.0,2.6297397374216288e-05
user_32651,1,3.0,0.0
user_12328,1,4.0,0.0
user_15217,1,8.0,0.0
user_1833,1,7.0,0.0
user_28648,1,10.0,0.0
user_5232,1,11.0,5.520031095475209e-05
user_22027,1,9.0,2.4053775529323596e-05
user_31300,4,24.0,0.00016325430312826754
user_16902,6,12.0,8.348734549494237e-05
user_20178,1,13.0,2.2552410317555656e-05
user_19164,1,7.0,7.869589657110737e-06
user_5443,3,7.0,7.869589657110737e-06
user_29288,5,10.0,7.869589657110737e-06
user_31022,1,10.0,0.0
user_34249,1,27.0,0.00026412278594480754
user_32863,2,16.0,7.843179242841975e-06
user_13776,1,12.0,0.0
user_33937,1,12.0,0.0
user_21169,1,5.0,0.0
user_5497,2,5.0,9.285093770759885e-05
user_2073,1,20.0,0.0004718254752835108
user_29103,1,5.0,0.0
user_25708,6,6.0,0.0
user_29900,1,9.0,0.0
user_27850,1,4.0,0.0
user_7849,1,8.0,0.0
user_5785,1,13.0,2.123711406461078e-05
user_31969,1,9.0,0.0
user_16588,2,23.0,0.00014677037614541194
user_24386,1,8.0,0.0
user_28790,5,10.0,0.00015672925720636518
user_5161,1,3.0,0.0
user_3571,1,7.0,0.0
user_6978,5,16.0,9.833239515536056e-05
user_27758,1,8.0,0.0
user_2791,1,10.0,5.397792977129041e-05
user_25646,1,14.0,9.322728697879638e-07
user_2722,5,21.0,8.442185335635056e-06
user_27562,1,5.0,0.0
user_6612,1,8.0,0.0
user_7391,1,4.0,0.0
user_32047,1,9.0,0.0
user_16716,1,4.0,0.0
user_19633,1,8.0,0.0
user_33173,1,6.0,0.0
user_10605,2,11.0,0.0
user_11854,1,7.0,0.0
user_25360,1,10.0,8.348734549494237e-05
user_28383,1,7.0,0.0
user_30453,1,3.0,0.0
user_5507,1,8.0,0.0
user_24873,1,6.0,0.0
user_18296,1,11.0,0.0
user_17062,1,4.0,0.0
user_4717,1,4.0,0.0
user_11955,1,13.0,5.358453760185554e-06
user_642,1,3.0,0.0
user_28095,1,5.0,8.03260258572232e-05
user_32300,6,8.0,4.0276096000075496e-05
user_4632,1,2.0,0.0
user_8830,3,9.0,2.2960916625254153e-06
user_5879,1,9.0,0.0
user_5155,7,5.0,0.0
user_32220,6,12.0,1.5739179314221474e-05
user_28415,1,2.0,0.0
user_12772,7,6.0,0.0
user_6412,1,11.0,0.0
user_19799,6,30.0,4.342855782262233e-05
user_30671,6,15.0,0.00011724356897157895
user_4154,1,10.0,0.00026625445006557997
user_9180,1,9.0,0.0
user_10970,1,7.0,0.0
user_25072,1,4.0,0.0
user_5366,1,4.0,0.0
user_32237,1,9.0,0.0
user_19541,4,14.0,7.178064406195111e-06
user_20518,1,2.0,0.0
user_304,3,20.0,1.963011825882866e-05
user_4967,5,7.0,0.0
user_2362,1,4.0,0.0
user_3919,1,10.0,1.1906043682806395e-05
user_24750,4,13.0,6.286537479623813e-05
user_5202,2,11.0,0.0
user_18786,1,16.0,0.0001317986569818676
user_14654,6,12.0,7.544286530404996e-06
user_5604,3,9.0,0.0
user_21120,1,7.0,0.0
user_2809,1,3.0,0.0
user_57,1,4.0,0.0
user_28451,1,7.0,0.0
user_28241,1,7.0,0.0
user_3615,1,13.0,0.0
user_2815,1,3.0,0.0
user_11730,1,6.0,0.0
user_3138,1,12.0,1.1579057317734965e-05
user_22998,1,7.0,0.0
user_4149,1,10.0,9.934209277365116e-06
user_5137,7,5.0,0.0
user_1679,1,3.0,0.0
user_5640,1,3.0,0.0
user_17012,1,2.0,0.0
user_14905,6,9.0,7.650611047712181e-06
user_26221,1,5.0,0.0
user_28017,1,3.0,0.0
user_27136,1,9.0,0.0
user_25166,1,11.0,0.0005836618626787502
user_6142,1,6.0,0.0
user_7538,1,11.0,0.0
user_31031,1,6.0,0.0
user_10312,2,11.0,2.562663009980126e-05
user_29475,1,8.0,0.0
user_33708,4,9.0,3.704430582975428e-06
user_11993,0,19.0,0.00023302768301840926
user_27556,7,6.0,0.0
user_12695,1,7.0,0.0
user_33143,1,3.0,0.0
user_12296,5,15.0,6.555309182901397e-05
user_11118,1,18.0,7.981746542633625e-05
user_28256,3,7.0,0.0
user_16943,2,10.0,0.0
user_5792,1,7.0,0.0
user_3614,1,5.0,0.0
user_12536,5,5.0,0.0
user_27363,1,3.0,0.0
user_17305,1,4.0,0.0
user_5969,1,7.0,0.0
user_12306,3,9.0,5.0109236745470576e-05
user_6145,1,4.0,0.0
user_8689,1,9.0,1.668270676427094e-06
user_1617,1,3.0,0.0
user_18950,1,15.0,0.00011787148328049403
user_17060,1,9.0,0.0
user_3518,1,5.0,0.0
